,vazao
2025-06-01 22:45:00,3.8956291337678337
2025-06-01 23:00:00,0.5511776865104396
2025-06-01 23:15:00,1.8731849847070685
2025-06-01 23:30:00,1.4050246201102292
2025-06-01 23:45:00,1.4286708923773348
2025-06-02 00:00:00,0.8497566771893287
2025-06-02 00:15:00,1.298739180411192
2025-06-02 00:30:00,0.29822724103882436
2025-06-02 00:45:00,0.0
2025-06-02 01:00:00,0.6473413997099112
2025-06-02 01:15:00,1.1038859965151333
2025-06-02 01:30:00,0.21107488435959756
2025-06-02 01:45:00,0.0
2025-06-02 02:00:00,1.1103230109218316
2025-06-02 02:15:00,0.6139340103158414
2025-06-02 02:30:00,0.0
2025-06-02 02:45:00,0.0
2025-06-02 03:00:00,0.961623502737238
2025-06-02 03:15:00,0.08747174139941871
2025-06-02 03:30:00,0.9232308824145193
2025-06-02 03:45:00,0.06653503826613658
2025-06-02 04:00:00,0.6063473123590236
2025-06-02 04:15:00,0.7003012357600346
2025-06-02 04:30:00,0.46267344648743747
2025-06-02 04:45:00,0.0
2025-06-02 05:00:00,1.6078706438434063
2025-06-02 05:15:00,1.0782370393752065
2025-06-02 05:30:00,1.0936535462972212
2025-06-02 05:45:00,0.11426572021745474
2025-06-02 06:00:00,7.950367365773394
2025-06-02 06:15:00,9.071034761085604
2025-06-02 06:30:00,7.986916751354843
2025-06-02 06:45:00,8.225205208774616
2025-06-02 07:00:00,14.694555661956855
2025-06-02 07:15:00,14.990069411883995
2025-06-02 07:30:00,15.306855429108394
2025-06-02 07:45:00,15.148860494474484
2025-06-02 08:00:00,9.72268813813109
2025-06-02 08:15:00,10.673083757545308
2025-06-02 08:30:00,10.675261481731564
2025-06-02 08:45:00,9.826097946114995
2025-06-02 09:00:00,4.895963330072351
2025-06-02 09:15:00,4.8008221803797095
2025-06-02 09:30:00,4.7537555971223835
2025-06-02 09:45:00,5.139862492913481
2025-06-02 10:00:00,4.240441278932087
2025-06-02 10:15:00,4.150591150730619
2025-06-02 10:30:00,4.855718916860226
2025-06-02 10:45:00,4.335978929418605
2025-06-02 11:00:00,7.251571824574181
2025-06-02 11:15:00,7.099185662287513
2025-06-02 11:30:00,8.18324810567227
2025-06-02 11:45:00,6.092626786935265
2025-06-02 12:00:00,11.456236087166321
2025-06-02 12:15:00,11.900774715616988
2025-06-02 12:30:00,12.60563796625617
2025-06-02 12:45:00,12.522794625502703
2025-06-02 13:00:00,10.913181281673834
2025-06-02 13:15:00,10.460828210595668
2025-06-02 13:30:00,10.188436539431972
2025-06-02 13:45:00,9.835572625830102
2025-06-02 14:00:00,3.0222393789442528
2025-06-02 14:15:00,3.284296439759786
2025-06-02 14:30:00,2.9074858214070036
2025-06-02 14:45:00,3.600726193582107
2025-06-02 15:00:00,2.8884005797212824
2025-06-02 15:15:00,2.1368653400389923
2025-06-02 15:30:00,2.5464782359679403
2025-06-02 15:45:00,2.7365378135521845
2025-06-02 16:00:00,2.2294350113638695
2025-06-02 16:15:00,2.050132276284982
2025-06-02 16:30:00,2.1856172706332617
2025-06-02 16:45:00,1.7723529318366529
2025-06-02 17:00:00,4.756858894552879
2025-06-02 17:15:00,4.781934104719774
2025-06-02 17:30:00,4.553358189950548
2025-06-02 17:45:00,4.68915387072919
2025-06-02 18:00:00,9.019888595329174
2025-06-02 18:15:00,9.298994698630981
2025-06-02 18:30:00,8.461129364847805
2025-06-02 18:45:00,9.14963813484507
2025-06-02 19:00:00,18.328479112519716
2025-06-02 19:15:00,18.61454348011292
2025-06-02 19:30:00,19.269911582938004
2025-06-02 19:45:00,18.091819549891728
2025-06-02 20:00:00,16.079034625172536
2025-06-02 20:15:00,17.22015220431358
2025-06-02 20:30:00,15.678640268602095
2025-06-02 20:45:00,14.978373331497394
2025-06-02 21:00:00,8.4034299620781
2025-06-02 21:15:00,7.551700670016715
2025-06-02 21:30:00,8.319404407344381
2025-06-02 21:45:00,6.986667882667545
2025-06-02 22:00:00,2.851221863752775
2025-06-02 22:15:00,4.158427650637792
2025-06-02 22:30:00,4.004641929820892
2025-06-02 22:45:00,4.51383022880716
2025-06-02 23:00:00,1.6948036689257266
2025-06-02 23:15:00,1.0778534248890925
2025-06-02 23:30:00,1.6175718082740016
2025-06-02 23:45:00,0.22997877678583467
2025-06-03 00:00:00,0.0
2025-06-03 00:15:00,0.12849352962831942
2025-06-03 00:30:00,0.7685791640195121
2025-06-03 00:45:00,0.324872001697257
2025-06-03 01:00:00,0.0
2025-06-03 01:15:00,0.6623261772995254
2025-06-03 01:30:00,0.0
2025-06-03 01:45:00,0.0
2025-06-03 02:00:00,0.6796294839009084
2025-06-03 02:15:00,0.0
2025-06-03 02:30:00,1.0115303727474179
2025-06-03 02:45:00,0.0
2025-06-03 03:00:00,0.21139728855176093
2025-06-03 03:15:00,0.7889454692006936
2025-06-03 03:30:00,0.5669156346784985
2025-06-03 03:45:00,0.0
2025-06-03 04:00:00,0.22742085009306062
2025-06-03 04:15:00,0.374571238027544
2025-06-03 04:30:00,0.2780653544932129
2025-06-03 04:45:00,0.05470265392777385
2025-06-03 05:00:00,1.3804245103490405
2025-06-03 05:15:00,0.7132778701751263
2025-06-03 05:30:00,1.610781159996006
2025-06-03 05:45:00,0.08069381133169207
2025-06-03 06:00:00,7.4170739112708715
2025-06-03 06:15:00,8.3522777540279
2025-06-03 06:30:00,8.946057494225073
2025-06-03 06:45:00,8.188808383675378
2025-06-03 07:00:00,15.378828711686191
2025-06-03 07:15:00,15.173529774176215
2025-06-03 07:30:00,15.052231229440393
2025-06-03 07:45:00,14.64485427642861
2025-06-03 08:00:00,9.877702303562302
2025-06-03 08:15:00,10.492565883008439
2025-06-03 08:30:00,9.906439327692224
2025-06-03 08:45:00,10.566754347041176
2025-06-03 09:00:00,5.005256710756173
2025-06-03 09:15:00,5.3453694411878905
2025-06-03 09:30:00,4.491545298839552
2025-06-03 09:45:00,5.7003353860747
2025-06-03 10:00:00,4.564096970433809
2025-06-03 10:15:00,5.327107787379845
2025-06-03 10:30:00,4.292088780342916
2025-06-03 10:45:00,4.136329852246073
2025-06-03 11:00:00,7.312493182906563
2025-06-03 11:15:00,7.050510071342699
2025-06-03 11:30:00,6.863553965559678
2025-06-03 11:45:00,7.206817044884018
2025-06-03 12:00:00,11.693138513594315
2025-06-03 12:15:00,12.718611879714995
2025-06-03 12:30:00,11.44370803422396
2025-06-03 12:45:00,12.361952125697078
2025-06-03 13:00:00,10.184260006392398
2025-06-03 13:15:00,9.676910520951777
2025-06-03 13:30:00,9.574007100643096
2025-06-03 13:45:00,9.774709028164665
2025-06-03 14:00:00,3.4999297492649855
2025-06-03 14:15:00,4.242109920479432
2025-06-03 14:30:00,3.4476327396949955
2025-06-03 14:45:00,4.554926964894845
2025-06-03 15:00:00,2.764316692643416
2025-06-03 15:15:00,2.854374822095275
2025-06-03 15:30:00,2.1995957050483113
2025-06-03 15:45:00,1.6439612899763503
2025-06-03 16:00:00,1.706857734967949
2025-06-03 16:15:00,2.167384396576799
2025-06-03 16:30:00,1.6670941982953518
2025-06-03 16:45:00,2.535253081931983
2025-06-03 17:00:00,4.7452769283190115
2025-06-03 17:15:00,4.086565166660856
2025-06-03 17:30:00,4.312617014047675
2025-06-03 17:45:00,4.03900916084059
2025-06-03 18:00:00,9.899682277491841
2025-06-03 18:15:00,8.667283494967142
2025-06-03 18:30:00,9.329919720451581
2025-06-03 18:45:00,9.37398075528196
2025-06-03 19:00:00,17.810520101849757
2025-06-03 19:15:00,18.184217627359043
2025-06-03 19:30:00,17.905223118372597
2025-06-03 19:45:00,18.76152127315649
2025-06-03 20:00:00,15.506397930552456
2025-06-03 20:15:00,16.251289754474747
2025-06-03 20:30:00,16.11389043161064
2025-06-03 20:45:00,16.2337821138314
2025-06-03 21:00:00,8.372832943246935
2025-06-03 21:15:00,8.580975042341391
2025-06-03 21:30:00,7.704349147267958
2025-06-03 21:45:00,8.085255457562399
2025-06-03 22:00:00,4.112036803779114
2025-06-03 22:15:00,4.636709729052695
2025-06-03 22:30:00,3.910042941635467
2025-06-03 22:45:00,3.193318840025362
2025-06-03 23:00:00,1.8502141150559943
2025-06-03 23:15:00,0.9554854464171898
2025-06-03 23:30:00,0.9944617272335187
2025-06-03 23:45:00,1.4362258965772128
2025-06-04 00:00:00,0.0
2025-06-04 00:15:00,0.24813881884454686
2025-06-04 00:30:00,0.011443982161470134
2025-06-04 00:45:00,0.5880063200958079
2025-06-04 01:00:00,0.7983372636299368
2025-06-04 01:15:00,0.2240048412357435
2025-06-04 01:30:00,0.6564517532149337
2025-06-04 01:45:00,0.8163088314841798
2025-06-04 02:00:00,0.6240432778506921
2025-06-04 02:15:00,0.5818734127414086
2025-06-04 02:30:00,0.0
2025-06-04 02:45:00,0.0
2025-06-04 03:00:00,0.0
2025-06-04 03:15:00,0.5323808814040718
2025-06-04 03:30:00,0.0
2025-06-04 03:45:00,0.19131578685656733
2025-06-04 04:00:00,0.0
2025-06-04 04:15:00,0.0
2025-06-04 04:30:00,0.8706346405229327
2025-06-04 04:45:00,0.0
2025-06-04 05:00:00,0.4920589927739808
2025-06-04 05:15:00,1.0464574094335028
2025-06-04 05:30:00,0.5440154535185434
2025-06-04 05:45:00,1.2008334643554246
2025-06-04 06:00:00,9.183541419570487
2025-06-04 06:15:00,8.177678353901506
2025-06-04 06:30:00,9.312671076315914
2025-06-04 06:45:00,8.842512984817779
2025-06-04 07:00:00,16.074016643465598
2025-06-04 07:15:00,15.619195810095166
2025-06-04 07:30:00,15.568603246533197
2025-06-04 07:45:00,16.298446244238857
2025-06-04 08:00:00,10.661928099332382
2025-06-04 08:15:00,10.868960091454335
2025-06-04 08:30:00,11.024384128705584
2025-06-04 08:45:00,10.980850454467177
2025-06-04 09:00:00,4.9498078587473096
2025-06-04 09:15:00,5.266669528218552
2025-06-04 09:30:00,5.841339029526818
2025-06-04 09:45:00,5.368953211174659
2025-06-04 10:00:00,4.9845846626821535
2025-06-04 10:15:00,4.256198930645262
2025-06-04 10:30:00,4.089583469352756
2025-06-04 10:45:00,5.667590962040193
2025-06-04 11:00:00,7.81987148090925
2025-06-04 11:15:00,7.930938966722722
2025-06-04 11:30:00,8.301444364923524
2025-06-04 11:45:00,7.634190137552989
2025-06-04 12:00:00,12.691632604844937
2025-06-04 12:15:00,12.703631278102272
2025-06-04 12:30:00,13.564580404485604
2025-06-04 12:45:00,13.374646039027839
2025-06-04 13:00:00,10.73335133523034
2025-06-04 13:15:00,11.006056248666699
2025-06-04 13:30:00,11.277868115335604
2025-06-04 13:45:00,11.173242513136078
2025-06-04 14:00:00,3.6624513648431827
2025-06-04 14:15:00,3.9405313370495785
2025-06-04 14:30:00,3.711247214648834
2025-06-04 14:45:00,3.7722292341267747
2025-06-04 15:00:00,1.425206894379797
2025-06-04 15:15:00,2.335079878600715
2025-06-04 15:30:00,2.2467257254954065
2025-06-04 15:45:00,3.10102483502707
2025-06-04 16:00:00,2.1311964140941106
2025-06-04 16:15:00,2.0369122556971564
2025-06-04 16:30:00,2.191511476745109
2025-06-04 16:45:00,2.398443068395849
2025-06-04 17:00:00,4.416209462764831
2025-06-04 17:15:00,3.3690523488580126
2025-06-04 17:30:00,5.054136396579056
2025-06-04 17:45:00,3.19928981441718
2025-06-04 18:00:00,10.451282326112624
2025-06-04 18:15:00,9.926079103234533
2025-06-04 18:30:00,9.066467090417166
2025-06-04 18:45:00,10.081126412447448
2025-06-04 19:00:00,19.095107425975055
2025-06-04 19:15:00,17.896667902776926
2025-06-04 19:30:00,20.008259882583875
2025-06-04 19:45:00,18.12079421219162
2025-06-04 20:00:00,17.034039458610756
2025-06-04 20:15:00,16.485498813600824
2025-06-04 20:30:00,16.183070560339257
2025-06-04 20:45:00,17.462696942550348
2025-06-04 21:00:00,8.699861625524296
2025-06-04 21:15:00,8.422155351107744
2025-06-04 21:30:00,9.250352520504833
2025-06-04 21:45:00,8.273646578080426
2025-06-04 22:00:00,4.629463741520965
2025-06-04 22:15:00,4.956362604361166
2025-06-04 22:30:00,4.129362230466131
2025-06-04 22:45:00,3.8927130366069838
2025-06-04 23:00:00,0.4744739659847861
2025-06-04 23:15:00,1.1479698100831481
2025-06-04 23:30:00,1.7906652150891138
2025-06-04 23:45:00,2.4613300447358943
2025-06-05 00:00:00,1.107773791645077
2025-06-05 00:15:00,0.44900664792599687
2025-06-05 00:30:00,0.45881911664248215
2025-06-05 00:45:00,0.6241465307678873
2025-06-05 01:00:00,0.6354354947610096
2025-06-05 01:15:00,0.0
2025-06-05 01:30:00,0.0
2025-06-05 01:45:00,0.22246952440148354
2025-06-05 02:00:00,0.35647871043032314
2025-06-05 02:15:00,0.6251766513255856
2025-06-05 02:30:00,0.0
2025-06-05 02:45:00,0.27392963574526136
2025-06-05 03:00:00,0.6284487798363065
2025-06-05 03:15:00,0.18929101998974157
2025-06-05 03:30:00,0.0
2025-06-05 03:45:00,0.9164647105585525
2025-06-05 04:00:00,0.6992727344559648
2025-06-05 04:15:00,0.18155007540938212
2025-06-05 04:30:00,1.1774308959648447
2025-06-05 04:45:00,0.4753945946417141
2025-06-05 05:00:00,1.4294134992028082
2025-06-05 05:15:00,0.09641090633216975
2025-06-05 05:30:00,0.43728600216178265
2025-06-05 05:45:00,0.1457514233368311
2025-06-05 06:00:00,7.320729477859822
2025-06-05 06:15:00,8.04622728070329
2025-06-05 06:30:00,7.713486926907569
2025-06-05 06:45:00,8.543996428298508
2025-06-05 07:00:00,16.031459699429455
2025-06-05 07:15:00,15.619305493960782
2025-06-05 07:30:00,15.421457283664457
2025-06-05 07:45:00,16.2345104197512
2025-06-05 08:00:00,10.726967138044849
2025-06-05 08:15:00,11.107534744714208
2025-06-05 08:30:00,10.071989655025899
2025-06-05 08:45:00,10.299366508335387
2025-06-05 09:00:00,5.72205965176855
2025-06-05 09:15:00,4.878175368451855
2025-06-05 09:30:00,5.11212926306875
2025-06-05 09:45:00,6.07859164296099
2025-06-05 10:00:00,4.6768855756638725
2025-06-05 10:15:00,4.505196575746327
2025-06-05 10:30:00,4.035954653338735
2025-06-05 10:45:00,3.9688098824340834
2025-06-05 11:00:00,7.420442052231745
2025-06-05 11:15:00,7.1540525307930904
2025-06-05 11:30:00,6.272320484505257
2025-06-05 11:45:00,7.320825916988438
2025-06-05 12:00:00,12.47302375645831
2025-06-05 12:15:00,12.640150909924108
2025-06-05 12:30:00,12.386063632146318
2025-06-05 12:45:00,12.456005566139622
2025-06-05 13:00:00,10.341453413293234
2025-06-05 13:15:00,9.488831134720513
2025-06-05 13:30:00,10.525853065554616
2025-06-05 13:45:00,10.320780505116932
2025-06-05 14:00:00,3.1702867373201014
2025-06-05 14:15:00,3.9217846690591234
2025-06-05 14:30:00,3.560775606433827
2025-06-05 14:45:00,4.050979098991911
2025-06-05 15:00:00,1.5825196560754744
2025-06-05 15:15:00,2.9712024091830402
2025-06-05 15:30:00,3.051026634497157
2025-06-05 15:45:00,2.160282251094731
2025-06-05 16:00:00,2.2010093990763258
2025-06-05 16:15:00,1.9762863723087816
2025-06-05 16:30:00,2.7722262055749867
2025-06-05 16:45:00,3.1062706108313156
2025-06-05 17:00:00,5.259121850263623
2025-06-05 17:15:00,4.826527839876362
2025-06-05 17:30:00,4.113846991593341
2025-06-05 17:45:00,5.442071608750035
2025-06-05 18:00:00,8.742676760540233
2025-06-05 18:15:00,9.762564054515883
2025-06-05 18:30:00,10.620080624411925
2025-06-05 18:45:00,8.145358537127052
2025-06-05 19:00:00,18.927506573372927
2025-06-05 19:15:00,17.366225943220147
2025-06-05 19:30:00,18.521025543416478
2025-06-05 19:45:00,18.235660434637463
2025-06-05 20:00:00,15.532888929362999
2025-06-05 20:15:00,16.165043001996622
2025-06-05 20:30:00,16.678501074167777
2025-06-05 20:45:00,16.442657120194415
2025-06-05 21:00:00,9.68476521870689
2025-06-05 21:15:00,8.182565417935718
2025-06-05 21:30:00,7.822795933527608
2025-06-05 21:45:00,8.143211691095694
2025-06-05 22:00:00,4.270576846896691
2025-06-05 22:15:00,3.7732918294793616
2025-06-05 22:30:00,4.135625604011286
2025-06-05 22:45:00,3.679254473328763
2025-06-05 23:00:00,1.7485506313455665
2025-06-05 23:15:00,1.4833703904480287
2025-06-05 23:30:00,1.4850250842696233
2025-06-05 23:45:00,0.672857582193167
2025-06-06 00:00:00,0.7381525043267877
2025-06-06 00:15:00,0.4138955851196787
2025-06-06 00:30:00,0.0
2025-06-06 00:45:00,0.0
2025-06-06 01:00:00,0.3674894178963073
2025-06-06 01:15:00,0.40183366585362534
2025-06-06 01:30:00,0.5635922280584447
2025-06-06 01:45:00,0.288589781643073
2025-06-06 02:00:00,0.4368727137319178
2025-06-06 02:15:00,0.5815253454322002
2025-06-06 02:30:00,0.35334182418209015
2025-06-06 02:45:00,0.01889238839275273
2025-06-06 03:00:00,0.0864174265276173
2025-06-06 03:15:00,0.41217120484599673
2025-06-06 03:30:00,0.8205538801632319
2025-06-06 03:45:00,0.43026081728147725
2025-06-06 04:00:00,0.04560699748296679
2025-06-06 04:15:00,0.1454425846079959
2025-06-06 04:30:00,0.04542802017914779
2025-06-06 04:45:00,1.0497502487990849
2025-06-06 05:00:00,1.1928760407336167
2025-06-06 05:15:00,0.7862291826924359
2025-06-06 05:30:00,0.0
2025-06-06 05:45:00,1.0965016867090307
2025-06-06 06:00:00,7.69900651718084
2025-06-06 06:15:00,7.235255107812093
2025-06-06 06:30:00,8.296156233736253
2025-06-06 06:45:00,7.08024057848621
2025-06-06 07:00:00,14.372706345935397
2025-06-06 07:15:00,14.497514839691362
2025-06-06 07:30:00,14.585910644957707
2025-06-06 07:45:00,14.663102896961789
2025-06-06 08:00:00,10.259849359748452
2025-06-06 08:15:00,9.28539309053545
2025-06-06 08:30:00,9.073863316569701
2025-06-06 08:45:00,10.017650532322595
2025-06-06 09:00:00,4.716656505970045
2025-06-06 09:15:00,4.969450078634834
2025-06-06 09:30:00,4.904505015168443
2025-06-06 09:45:00,5.737700717325282
2025-06-06 10:00:00,3.9141491122893073
2025-06-06 10:15:00,4.056382301442885
2025-06-06 10:30:00,3.8896661530302756
2025-06-06 10:45:00,4.721387213476285
2025-06-06 11:00:00,6.83007329422777
2025-06-06 11:15:00,6.134869446252355
2025-06-06 11:30:00,7.609428442270497
2025-06-06 11:45:00,7.692048481454696
2025-06-06 12:00:00,11.810618954223639
2025-06-06 12:15:00,12.20395198838228
2025-06-06 12:30:00,11.032216675152974
2025-06-06 12:45:00,11.176196725489035
2025-06-06 13:00:00,9.571765209225727
2025-06-06 13:15:00,8.935136839087404
2025-06-06 13:30:00,9.07566400095924
2025-06-06 13:45:00,9.607492588282255
2025-06-06 14:00:00,2.2860163538966143
2025-06-06 14:15:00,2.435006715197532
2025-06-06 14:30:00,2.845164462203567
2025-06-06 14:45:00,2.9909358460190867
2025-06-06 15:00:00,1.764056324793908
2025-06-06 15:15:00,1.8931584398242705
2025-06-06 15:30:00,1.7686917078061213
2025-06-06 15:45:00,2.7647437504430914
2025-06-06 16:00:00,1.9404032045030026
2025-06-06 16:15:00,2.0115239948635577
2025-06-06 16:30:00,1.2498403652591763
2025-06-06 16:45:00,1.8507668082520545
2025-06-06 17:00:00,4.022966057235399
2025-06-06 17:15:00,4.016899033664493
2025-06-06 17:30:00,4.565863929218091
2025-06-06 17:45:00,3.544862505211864
2025-06-06 18:00:00,8.840352244890754
2025-06-06 18:15:00,9.076275926163042
2025-06-06 18:30:00,8.781343319255654
2025-06-06 18:45:00,9.437194079569192
2025-06-06 19:00:00,18.005622464841434
2025-06-06 19:15:00,17.74390602354758
2025-06-06 19:30:00,17.952770708884266
2025-06-06 19:45:00,17.20039807021362
2025-06-06 20:00:00,15.269017626371062
2025-06-06 20:15:00,16.560795917023253
2025-06-06 20:30:00,14.726772252168251
2025-06-06 20:45:00,15.803499522963257
2025-06-06 21:00:00,7.795868288071624
2025-06-06 21:15:00,8.12639140730891
2025-06-06 21:30:00,8.348117819182464
2025-06-06 21:45:00,7.558837855722296
2025-06-06 22:00:00,4.623752340857838
2025-06-06 22:15:00,4.491178570862427
2025-06-06 22:30:00,4.510700851325035
2025-06-06 22:45:00,3.749294671910054
2025-06-06 23:00:00,0.6533166656601705
2025-06-06 23:15:00,0.9176641662695562
2025-06-06 23:30:00,1.106956633910065
2025-06-06 23:45:00,0.2498173495943652
2025-06-07 00:00:00,0.0
2025-06-07 00:15:00,0.0
2025-06-07 00:30:00,0.9532319185740308
2025-06-07 00:45:00,0.0
2025-06-07 01:00:00,0.24720986802276018
2025-06-07 01:15:00,1.2667129121489742
2025-06-07 01:30:00,0.18438668341552344
2025-06-07 01:45:00,0.3605046975191809
2025-06-07 02:00:00,0.707973867856859
2025-06-07 02:15:00,0.0
2025-06-07 02:30:00,0.0
2025-06-07 02:45:00,0.784831413547207
2025-06-07 03:00:00,0.0
2025-06-07 03:15:00,0.18079223570861397
2025-06-07 03:30:00,0.24346670822123143
2025-06-07 03:45:00,0.04754664114583931
2025-06-07 04:00:00,0.31915511307336275
2025-06-07 04:15:00,0.0
2025-06-07 04:30:00,0.6456872223676474
2025-06-07 04:45:00,0.405970369859457
2025-06-07 05:00:00,0.38061523757712956
2025-06-07 05:15:00,1.3412039623869285
2025-06-07 05:30:00,1.5115850486182643
2025-06-07 05:45:00,0.8439288240539239
2025-06-07 06:00:00,9.253101777921422
2025-06-07 06:15:00,10.18243748704072
2025-06-07 06:30:00,10.432887827700354
2025-06-07 06:45:00,9.975156923026239
2025-06-07 07:00:00,17.744400366367532
2025-06-07 07:15:00,17.430962962372806
2025-06-07 07:30:00,18.62434801380587
2025-06-07 07:45:00,17.778738958376213
2025-06-07 08:00:00,11.932163855859976
2025-06-07 08:15:00,12.23173717513561
2025-06-07 08:30:00,12.08109248521384
2025-06-07 08:45:00,12.169297728797508
2025-06-07 09:00:00,7.065390132218617
2025-06-07 09:15:00,6.348922095047253
2025-06-07 09:30:00,6.9959848772285005
2025-06-07 09:45:00,7.0445209370725195
2025-06-07 10:00:00,5.04195503415831
2025-06-07 10:15:00,3.8842548794913125
2025-06-07 10:30:00,5.118499975635099
2025-06-07 10:45:00,5.701891962685647
2025-06-07 11:00:00,8.28604113276575
2025-06-07 11:15:00,9.11260000954119
2025-06-07 11:30:00,8.007258102182428
2025-06-07 11:45:00,9.318514392655189
2025-06-07 12:00:00,15.351604630534297
2025-06-07 12:15:00,14.565442063077345
2025-06-07 12:30:00,13.760920863492261
2025-06-07 12:45:00,14.121556151658094
2025-06-07 13:00:00,12.843273410136637
2025-06-07 13:15:00,12.092514199244125
2025-06-07 13:30:00,12.15200038353133
2025-06-07 13:45:00,11.785032670455795
2025-06-07 14:00:00,3.2422758877608584
2025-06-07 14:15:00,3.2214215273032174
2025-06-07 14:30:00,4.3816696180393855
2025-06-07 14:45:00,3.502520855871885
2025-06-07 15:00:00,2.9611419890271966
2025-06-07 15:15:00,3.2129129344661926
2025-06-07 15:30:00,2.758202810148892
2025-06-07 15:45:00,2.310558389983653
2025-06-07 16:00:00,3.038644743091373
2025-06-07 16:15:00,3.161634828920426
2025-06-07 16:30:00,2.331713403875357
2025-06-07 16:45:00,2.1293541015655
2025-06-07 17:00:00,5.167885625622264
2025-06-07 17:15:00,5.07306622269844
2025-06-07 17:30:00,5.074203193139538
2025-06-07 17:45:00,5.0855960731888095
2025-06-07 18:00:00,11.550201458892127
2025-06-07 18:15:00,10.606460555589374
2025-06-07 18:30:00,11.066024534050536
2025-06-07 18:45:00,10.862747386858732
2025-06-07 19:00:00,21.999457606990447
2025-06-07 19:15:00,21.870224243571823
2025-06-07 19:30:00,21.903002488044645
2025-06-07 19:45:00,21.835876419604457
2025-06-07 20:00:00,19.354976137502252
2025-06-07 20:15:00,19.934632322820548
2025-06-07 20:30:00,20.183550092851522
2025-06-07 20:45:00,19.18440225796578
2025-06-07 21:00:00,10.164121598799456
2025-06-07 21:15:00,9.654431447215286
2025-06-07 21:30:00,10.703495888590643
